Chapter_QID_URL,Chapter_Label,Report,Chapter,Last Name,First Name,CountIfs,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q141,Cities and Settlements by the Sea,WGII,Cross-Chapter Paper: Cities and Settlements by the Sea,MYEONG,Soojeong,3,RE,F,Republic of Korea,Republic of Korea,Korea Environment Institute,EXACT
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",MIRZABAEV,Alisher,3,Lead,M,Germany,Uzbekistan,University of Bonn,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",STRINGER,Lindsay,3,Lead,F,United Kingdom (of Great Britain and Northern Ireland),UK,University of York,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",BENJAMINSEN,Tor Arve,2,Author,M,Norway,Norway,Norwegian University of Life Sciences,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",GONZALEZ,Patrick,2,Author,M,United States of America,USA,"University of California, Berkeley",FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",HARRIS,Rebecca,2,Author,F,Australia,Australia,University of Tasmania,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",JAFARI,Mostafa,2,Author,M,Iran,Iran,Macro National Strategic Plan of Climate Change Research AREEO/ and Head of TPS for LFCCs,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",STEVENS,Nicola,2,Author,F,South Africa,South Africa,Stellenbosch University,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",TIRADO,Maria,2,Author,F,United States of America,Spain,University of California Los Angeles,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",ZAKIELDEEN,Sumaya A.,3,Author,F,Sudan,Sudan,Institute of Environmental Studies,FUZZY(0.98)
http://localhost:8080/entity/Q142,"Deserts, Semiarid Areas and Desertification",WGII,"Cross-Chapter Paper: Deserts, Semi-arid Areas, and Desertification",ZATARI,Taha,3,RE,M,Saudi Arabia,Saudi Arabia,"DNA-Ministry of Energy, Industry and Mineral resources",FUZZY(0.98)
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,ALI,Elham,2,Lead,F,Egypt,Egypt,University of Suez,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,CRAMER,Wolfgang,3,Lead,M,France,Germany,"Mediterranean Institute for Biodiversity and Ecology (IMBE), Batiment Villemin",EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,CARNICER,Jofre,2,Author,M,Spain,Spain,University of Barcelona,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,GEORGOPOULOU,Elena,2,Author,F,Greece,Greece,National Observatory of Athens,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,HILMI,Nathalie Jeanne Marie,3,Author,F,Monaco,France,Centre Scientifique de Monaco,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,LE COZANNET,Gonéri,2,Author,M,France,France,BRGM - French Geological Survey,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,LIONELLO,Piero,2,Author,M,Italy,Italy,Univ. delSalento and CMCC,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,HILMI,Karim,2,RE,M,Morocco,Morocco,Institut National de Recherche Halieutique,EXACT
http://localhost:8080/entity/Q143,Mediterranean Region,WGII,Cross-Chapter Paper: Mediterranean Region,RIVERA-FERRE,Marta G.,3,RE,F,Spain,Spain,Spanish National Research Council (CSIC),EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,ADLER,Carolina,3,Lead,F,Switzerland,Chile,Universität Bern Geographisches Institut,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,WESTER,Philippus,2,Lead,M,Nepal,Netherlands,International Centre for Integrated Mountain Development,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,BHATT,Indra,2,Author,M,India,India,G.B. Pant National Institute of Himalayan Environment and Sustainable Development,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,HUGGEL,Christian,2,Author,M,Switzerland,Switzerland,University of Zurich,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,INSAROV,Gregory E.,2,Author,M,Russian Federation,Russia,Institute of Geography of the Russian Academy of Sciences,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,MORECROFT,Mike,2,Author,M,United Kingdom (of Great Britain and Northern Ireland),UK,Natural England,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,MUCCIONE,Veruska,2,Author,F,Switzerland,Switzerland,University of Zurich,EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,PRAKASH,Anjal,3,Author,M,India,India,"Bharti Institute of Public Policy, Indian School of Business",EXACT
http://localhost:8080/entity/Q145,Mountains,WGII,Cross-Chapter Paper: Mountains,KASER,Georg,3,RE,M,Austria,Italy,University of Innsbruck,EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,CONSTABLE,Andrew,2,Lead,M,Australia,Australia,"Centre for Marine Socioecology, University of Tasmania",EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,HARPER,Sherilee,3,Lead,F,Canada,Canada,University of Alberta,EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,DAWSON,Jackie,2,Author,F,Canada,Canada,University of Ottawa,EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,HOLSMAN,Kirstin,2,Author,F,United States of America,USA,National Oceanic and Atmospheric Administration,EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,MUSTONEN,Tero,2,Author,M,Finland,Finland,Snowchange Cooperative,EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,PIEPENBURG,Dieter,2,Author,M,Germany,Germany,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,ROST,Björn,2,Author,M,Germany,Germany,"Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research",EXACT
http://localhost:8080/entity/Q146,Polar Regions,WGII,Cross-Chapter Paper: Polar Regions,BOYD,Philip W.,2,RE,M,Australia,UK,"Institute for Marine and Antarctic Studies, University of Tasmania",EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,KALABA,Felix Kanungwe,2,Lead,M,Zambia,Zambia,Copperbelt University,EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,OMETTO,Jean Pierre,2,Lead,M,Brazil,Brazil,NATIONAL INSTITUTE FOR SPACE RESEARCH,EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,ANSHARI,Gusti Zakaria,2,Author,M,Indonesia,Indonesia,"Universitas Tanjungpura, Pontianak, West Kalimantan Province",EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,CHACóN,Noemí,2,Author,F,Venezuela,Venezuela,Instituto Venezolano de Investigaciones Científicas (IVIC),EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,FARRELL,Aidan,2,Author,M,Trinidad and Tobago,Ireland,"The University of the West Indies, St Augustine Campus",EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,NEUFELDT,Henry,2,Author,M,Denmark,Germany,UNEP DTU Partnership,EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,SUKUMAR,Raman,3,Author,M,India,India,Indian Institute of Science,EXACT
http://localhost:8080/entity/Q149,Tropical Forests,WGII,Cross-Chapter Paper: Tropical Forests,SUAREZ RODRIGUEZ,Avelino Gumersindo,3,RE,M,Cuba,Cuba,Research Center for World Economy,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,JÄGER-WALDAU,Arnulf,1,RE,M,Italy,Germany,"European Commission, Joint Research Centre",EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,STERN,David,1,RE,M,Australia,Australia,"Australian National University, Arndt-Corden Division of Economics, Crawford School",EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,GRUBB,Michael,1,CLA,M,United Kingdom (of Great Britain and Northern Ireland),UK,University College London,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,OKEREKE,Chukwumerije,2,CLA,M,United Kingdom (of Great Britain and Northern Ireland),Nigeria,University of Reading,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,ARIMA,Jun,1,LA,M,Japan,Japan,"Graduate School of Public Policy, University of Tokyo",EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,BOSETTI,Valentina,1,LA,F,Italy,Italy,Bocconi University and CMCC,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,CHEN,Ying,1,LA,F,China,China,"Institute for Urban and Environmental Studies (IUE), Chinese Academy of Social Sciences (CASS)",EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,EDMONDS,James A.,1,LA,M,United States of America,USA,Pacific Northwest National Laboratory,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,GUPTA,Shreekant,1,LA,M,India,India,"Delhi School of Economics, University of Delhi",EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,KOBERLE,Alexandre,1,LA,M,Portugal,Brazil,"Instituto Dom Luiz, Faculty of Sciences, University of Lisbon",EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,KVERNDOKK,Snorre,1,LA,M,Norway,Norway,Frisch Centre,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,MALIK,Arunima,1,LA,F,Australia,Australia,The University of Sydney,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,SULISTIAWATI,Linda Yanti,1,LA,F,Singapore,Indonesia,National University of Singapore,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,ELGIZOULI IDRIS,Ismail,2,RE,M,Sudan,Sudan,,EXACT
http://localhost:8080/entity/Q154,Introduction and Framing,WGIII,Chapter 1: Introduction and Framing,LOWE,Jason,1,RE,M,United Kingdom (of Great Britain and Northern Ireland),UK,Met Office Hadley Centre,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,DHAKAL,Shobhakar,1,CLA,M,Thailand,Nepal,Asian Institute of Technology,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,MINX,Jan Christoph,1,CLA,M,Germany,Germany,Potsdam Institute for Climate Impact Research,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,TOTH,Ferenc L.,1,CLA,M,Austria,Hungary,"Scientific and Technical Advisory Panel, GEF",EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,ABDEL-AZIZ,Amr,1,LA,M,Egypt,Egypt,Integral Consult,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,FIGUEROA,Maria Josefina,1,LA,F,Denmark,Denmark,Copenhagen Business School,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,HUABACEK,Klaus,1,LA,M,United States of America,Austria,"University of Maryland, College Park",EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,JONCKHEERE,Inge G.c.,1,LA,F,Italy,Belgium,FAO of the UN,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,KIM,Yong-gun,1,LA,M,Republic of Korea,Republic of Korea,Yonsei University,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,NEMET,Gregory,1,LA,M,United States of America,Canada,University of Wisconsin-Madison,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,PACHAURI,Shonali,1,LA,F,Austria,India,International Institute for Applied Systems Analysis (IIASA),EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,TAN,Xianchun,1,LA,F,China,China,"Institutes of Science and Development, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,WIEDMANN,Thomas,1,LA,M,Australia,Australia,University of New South Wales (UNSW Sydney),EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,AMON,Barbara,1,RE,F,Germany,Germany,Leibniz Institute for Agricultural Engineering and Bioeconomy,EXACT
http://localhost:8080/entity/Q157,Emissions Trends and Drivers,WGIII,Chapter 2: Emissions trends and drivers,MAMO DIGA,Girma,1,RE,M,Ethiopia,Ethiopia,"Metaferia Consulting Engineers PLC (MCE), Ethiopian Institute of Agricultural Research (EIAR)",EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,RIAHI,Keywan,2,CLA,M,Austria,Austria,International Institute for Applied Systems Analysis (IIASA),EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,SCHAEFFER,Roberto,2,CLA,M,Brazil,Brazil,Universidade Federal do Rio de Janeiro,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,ARANGO,Jacobo,1,LA,M,Colombia,Colombia,International Center for Tropical Agriculture (CIAT); Tropical Forages Program,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,CALVIN,Katherine,4,LA,F,United States of America,USA,University of Maryland,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,GUIVARCH,Céline,1,LA,F,France,France,CIRED - Ecole des Ponts - Institut Polytechnique de Paris,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,HASEGAWA,Tomoko,1,LA,F,Japan,Japan,Ritsumeikan University,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,JIANG,Kejun,2,LA,M,China,China,"Energy Research Institute, National Development and Reform Commission",EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,KRIEGLER,Elmar,2,LA,M,Germany,Germany,Potsdam Institute for Climate Impact Research,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,MATTHEWS,Robert,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Forest Research,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,PETERS,Glen,1,LA,M,Norway,Norway,CICERO Center for International Climate Research,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,RAO,Anand,1,LA,M,India,India,Indian Institute of Technology Bombay,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,ROBERTSON,Simon,1,LA,M,Australia,Australia,The University of New South Wales,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,SEBBIT,Adam Mohammed,1,LA,M,Uganda,Uganda,Makerere University,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,STEINBERGER,Julia,1,LA,F,United Kingdom (of Great Britain and Northern Ireland),Switzerland,Sustainability Research Institute,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,TAVONI,Massimo,1,LA,M,Italy,Italy,Centro euromediterraneo sui cambiamenti climatici (CMCC) and Politecnico di Milano,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,VAN VUUREN,Detlef,3,LA,M,Netherlands,Netherlands,PBL Netherlands Environmental Assessment Agency,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,CHATURVEDI,Vaibhav,1,RE,M,India,India,"Council on Energy, Environment and Water (CEEW)",EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,CHEN,Wenying,1,RE,F,China,China,Tsinghua University,EXACT
http://localhost:8080/entity/Q158,Mitigation Pathways Compatible with Long-term Goals,WGIII,Chapter 3: Mitigation pathways compatible with long-term goals,TORRES MARTÍNEZ,Julio,1,RE,M,Cuba,Cuba,"Center for World Economic Research (CIEM, in Spanish)",EXACT
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,LECOCQ,Franck,1,CLA,M,France,France,AGROPARISTECH / CIRED,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,WINKLER,Harald,3,CLA,M,South Africa,South Africa,"Energy Research Centre, University of Cape Town",FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,DAKA,Julius Partson,1,LA,M,Zambia,Zambia,C/O ZAMBIA ENVIRONMENTAL MANAGEMENT AUTHORITY ZEMA,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,FU,Sha,1,LA,F,China,China,"Assistant professor, National center for climate change strategy and international cooperation",FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,GERBER,James,1,LA,M,United States of America,USA,"Institute on the Environment, University of Minnesota",FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,KARTHA,Sivan,1,LA,M,United States of America,USA,Stockholm Environment Institute,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,KREY,Volker,1,LA,M,Austria,Germany,International Institute for Applied Systems Analysis (IIASA),FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,LOFGREN,Hans,1,LA,M,United States of America,Sweden,Economic Consultant,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,MASUI,Toshihiko,1,LA,M,Japan,Japan,National Institute for Environmental Studies,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,MATHUR,Ritu,1,LA,F,India,India,THE ENERGY & RESOURCES INSTITUTE (TERI),FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,PORTUGAL PEREIRA,Joana,1,LA,F,Brazil,Portugal,Federal University of Rio de Janeiro,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,SOVACOOL,Benjamin Kenneth,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),UK,Professor of Energy Policy,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,VILARIÑO,Maria Virginia,2,LA,F,Argentina,Argentina,Argentinean Business Council for Sustainable Development,FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,ZHOU,Nan,1,LA,F,United States of America,USA,"University of California, Berkeley",FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,GALEOTTI,Marzio Domenico,1,RE,M,Italy,Italy,"University of Milan, Department of Environmental Science and Policy",FUZZY(0.98)
http://localhost:8080/entity/Q160,Mitigation and Development Pathways in the Near to Mid-term,WGIII,Chapter 4: Mitigation and development pathways in the near-to mid-term,PEDACE,Alberto,1,RE,M,Argentina,Argentina,Climate Action Network - Latin America (CAN-LA),FUZZY(0.98)
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",CREUTZIG,Felix,1,CLA,M,Germany,Germany,Mercator Research Institute on Global Commons and Climate Change,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",ROY,Joyashree,4,CLA,F,India,India,"Asian Institute of Technology Thailand, Jadavpur University, India",EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",DEVINE-WRIGHT,Patrick,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Ireland,University of Exeter,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",DIAZ-JOSÉ,Julio,1,LA,M,Mexico,Mexico,National Technological Institute of Mexico - Zongolica Campus,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",GEELS,Frank,1,LA,M,United Kingdom (of Great Britain and Northern Ireland),Netherlands,The University of Manchester; Manchester Institute of Innovation Research,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",GRÜBLER,Arnulf,1,LA,M,Austria,Austria,International Institute for Applied Systems Analysis {IIASA],EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",MAIZI,Nadia,1,LA,F,France,France,"MINES ParisTech, Paris Science et Lettres Research University (PSL)",EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",MASANET,Eric,1,LA,M,United States of America,USA,"University of California, Santa Barbara",EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",MULUGETTA,Yacob,2,LA,M,United Kingdom (of Great Britain and Northern Ireland),Ethiopia,University College London (UCL),EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",ONYIGE,Chioma Daisy,1,LA,F,Nigeria,Nigeria,University of Port Harcourt,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",PERKINS,Patricia,1,LA,F,Canada,Canada,"Faculty of Environmental Studies, York University",EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",SANCHES PREIRA,Alessandro,1,LA,M,Brazil,Brazil,USP University of São Paulo / IEE Institute of Energy and Environment,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",WEBER,Elke Ursula,1,LA,F,United States of America,USA,"Princeton University, Andlinger Center for Energy and the Environment",EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",EYRE,Nicholas,1,RE,M,United Kingdom (of Great Britain and Northern Ireland),UK,University of Oxford,EXACT
http://localhost:8080/entity/Q164,"Demand, Services and Social Aspects of Mitigation",WGIII,"Chapter 5: Demand, services and social aspects of mitigation",WANG,Can,1,RE,M,China,China,Tsinghua University,EXACT
http://localhost:8080/entity/Q168,Energy Systems,WGIII,Chapter 6: Energy systems,CLARKE,Leon,1,CLA,M,United States of America,USA,Pacific Northwest National Laboratory,EXACT
