Chapter_QID_URL,Report,Chapter,Last Name,First Name,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Fifita,Solomone,Lead Author,M,Tonga,Tonga,Pacific Community,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Forster,Piers,Lead Author,M,UK,UK,University of Leeds,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Ginzburg,Veronika,Lead Author,F,Russia,Russia,Yu.A. Izrael Institute of Global Climate and Ecology,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Handa,Collins,Lead Author,M,Kenya,Kenya,Technical University of Kenya,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Kheshgi,Haroon,Lead Author,M,USA,USA,ExxonMobil Research and Engineering Company,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Kobayashi,Shigeki,Lead Author,M,Japan,Japan,Transport Institute of Central Japan,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Kriegler,Elmar,Lead Author,M,Germany,Germany,Potsdam Institute for Climate Impact Research,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Mundaca,Luis,Lead Author,M,Sweden,Chile,"Lund University, International Institute for Industrial Environmental Economics",EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Séférian,Roland,Lead Author,M,France,France,"CNRM (Université de Toulouse, Météo-France, CNRS)",EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Vilariño,Maria Virginia,Lead Author,F,Argentina,Argentina,Argentinean Business Council for Sustainable Development,EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Flato,Gregory,Review Editor,M,Canada,Canada,"Environment and Climate Change Canada, Canadian Centre for Climate Modelling and Analysis",EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Fuglestvedt,Jan,Review Editor,M,Norway,Norway,Center for International Climate and Environmental Research Oslo (CICERO),EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Mrabet,Rachid,Review Editor,M,Morocco,Morocco,Institut National de la Recherche Agronomique (INRA),EXACT
http://localhost:8080/entity/Q24,SR1.5,Chapter 2: Mitigation pathways compatible with 1.5°C in the context of sustainable development,Schaeffer,Roberto,Review Editor,M,Brazil,Brazil,Universidade Federal do Rio de Janeiro,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Hoegh-Guldberg,Ove,Coordinating Lead Author,M,Australia,Australia,University of Queensland,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Jacob,Daniela,Coordinating Lead Author,F,Germany,Germany,Climate Service Center Germany (GERICS) Helmholtz Zentrum Geesthacht,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Taylor,Michael,Coordinating Lead Author,M,Jamaica,Jamaica,University of the West Indies,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Bindi,Marco,Lead Author,M,Italy,Italy,University of Florence,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Brown,Sally,Lead Author,F,UK,UK,University of Southampton,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Camilloni,Inés,Lead Author,F,Argentina,Argentina,WGI Vice-Chair,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Diedhiou,Arona,Lead Author,M,Cote d'Ivoire,Senegal,IRD-University Felix Houphouet Boigny,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Djalante,Riyanti,Lead Author,F,Japan,Indonesia,Kendari City Government,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Ebi,Kristie,Lead Author,F,USA,USA,University of Washington,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Engelbrecht,Francois,Lead Author,M,South Africa,South Africa,University of the Witwatersrand,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Guiot,Joel,Lead Author,M,France,France,CNRS / CEREGE,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Hijioka,Yasuaki,Lead Author,M,Japan,Japan,National Institute for Environmental Studies,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Mehrotra,Shagun,Lead Author,M,USA,India,"The World Bank, Washington DC and The New School, New York",EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Payne,Antony,Lead Author,M,UK,UK,University of Bristol,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Seneviratne,Sonia,Lead Author,F,Switzerland,Switzerland,WGI Vice Chair,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Thomas,Adelle,Lead Author,F,USA,Bahamas,,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Warren,Rachel,Lead Author,F,UK,UK,University of East Anglia,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Zhou,Guangsheng,Lead Author,M,China,China,China Meteorological Administration,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Marengo Orsini,Jose Antonio,Review Editor,M,Brazil,Peru,CEMADEN,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Pereira,Joy Jacqueline,Review Editor,F,Malaysia,Malaysia,Institute for Environment and Development,EXACT
http://localhost:8080/entity/Q26,SR1.5,Chapter 3: Impacts of 1.5°C global warming on natural and human systems,Sherstyukov,Boris,Review Editor,M,Russia,Russia,"All Russian Research Inst. of Hydrometeorological Information, World Data Center",EXACT
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,De Coninck,Heleen,Coordinating Lead Author,F,Netherlands,Netherlands,Eindhoven University of Technology,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Revi,Aromar,Coordinating Lead Author,M,India,India,Indian Institute for Human Settlements,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Babiker,Mustafa,Lead Author,M,Saudi Arabia,Sudan,Saudi Aramco,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Bertoldi,Paolo,Lead Author,M,Luxembourg,Italy,European Commission,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Buckeridge,Marcos S.,Lead Author,M,Brazil,Brazil,University of Sao Paulo,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Cartwright,Anton,Lead Author,M,South Africa,South Africa,"Associate African Centre for Cities, University of Cape Town; Fellow Cambridge Institute for Sustainability Leadership",FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Dong,Wenjie,Lead Author,M,China,China,Sun Yat-sen University,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Ford,James,Lead Author,M,UK,Canada,"Priestley Centre for Climate Futures, University of Leeds",FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Fuss,Sabine,Lead Author,M,Germany,Germany,Mercator Research Institute on Global Commons and Climate Change,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Hourcade,Jean-charles,Lead Author,M,France,France,CNRS/CIRED,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Ley,Debora,Lead Author,F,Guatemala,Mexico,Economic Commission for Latin America and the Caribbean,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Mechler,Reinhard,Lead Author,M,Austria,Germany,International Institute for Applied Systems Analysis (IIASA),FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Newman,Peter,Lead Author,M,Australia,Australia,Curtin University,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Revokatova,Anastasiia,Lead Author,F,Russia,Russia,Hydrometeorological Research Centre of Russian Federation (Hydrometcentre of Russia),FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Schultz,Seth,Lead Author,M,USA,USA,The Resilience Shift,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Steg,Linda,Lead Author,F,Netherlands,Netherlands,University of Groningen,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Sugiyama,Taishi,Lead Author,M,Japan,Japan,The Canon Institute of Global Studies,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Abdulla,Amjad,Review Editor,M,Maldives,Maldives,Ministry of Tourism and Environment,FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Boer,Rizaldi,Review Editor,M,Indonesia,Indonesia,"Center for Climate Risk and Opportunity Management, Bogor Agricultural University",FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Howden,Mark,Review Editor,M,Australia,Australia,"Australian National University,",FUZZY(0.76)
http://localhost:8080/entity/Q30,SR1.5,Chapter 4: Strengthening and implementing the global response to the threat of climate change,Ürge-Vorsatz,Diana,Review Editor,F,Hungary,Hungary,"Center for Climate Change and Sustainable Energy Policy (3CSEP), Central European University",FUZZY(0.76)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Roy,Joyashree,Coordinating Lead Author,F,India,India,"Asian Institute of Technology Thailand, Jadavpur University, India",FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Tschakert,Petra,Coordinating Lead Author,F,Australia,Austria,University of Western Australia,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Waisman,Henri,Coordinating Lead Author,M,France,France,Iddri (Institut du Développement Durable et des relations Internationales),FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Abdul Halim,Sharina,Lead Author,F,Malaysia,Malaysia,"Institute for Environment and Development (LESTARI), Universiti Kebangsaan Malaysia",FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Antwi-Agyei,Philip,Lead Author,M,Ghana,Ghana,Kwame Nkrumah University of Science and Technology,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Dasgupta,Purnamita,Lead Author,F,India,India,Institute of Economic Growth,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Hayward,Bronwyn,Lead Author,F,New Zealand,New Zealand,University of Canterbury,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Kanninen,Markku,Lead Author,M,Finland,Finland,"University of Helsinki, Viikki Tropical Resources Institute (VITRI)",FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Liverman,Diana,Lead Author,F,USA,USA,University of Arizona,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Okereke,Chukwumerije,Lead Author,M,UK,Nigeria,University of Reading,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Pinho,Patricia Fernanda,Lead Author,F,Brazil,Brazil,Amazon Environmental Research Institute (IPAM),FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Riahi,Keywan,Lead Author,M,Austria,Austria,International Institute for Applied Systems Analysis (IIASA),FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Suarez Rodriguez,Avelino Gumersindo,Lead Author,M,Cuba,Cuba,Research Center for World Economy,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Krakovska,Svitlana,Review Editor,F,Ukraine,Ukraine,Ukrainian Hydrometeorological Institute,FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Pichs Madruga,Ramón,Review Editor,M,Cuba,Cuba,Centro de Investigaciones de EconomÃ­a Mundial (CIEM),FUZZY(0.99)
http://localhost:8080/entity/Q33,SR1.5,"Chapter 5: Sustainable development, poverty eradication, and reducing inequalities",Sánchez Rodríguez,Roberto,Review Editor,M,Mexico,Mexico,El Colegio de la Frontera Norte,FUZZY(0.99)
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Arneth,Almut,Coordinating Lead Author,F,Nigeria,Germany,Karlsruhe Institute of Technology,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Denton,Fatima,Coordinating Lead Author,F,Ghana,Gambia,,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Agus,Fahmuddin,Lead Author,M,Indonesia,Indonesia,National Research and Innovation Agency (BRIN),EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Elbehri,Aziz,Lead Author,M,Italy,Morocco,Food and Agriculture Organization of the United Nations (FAO),EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Erb,Karlheinz,Lead Author,M,Austria,Italy,"Institute of Social Ecology Vienna, Alpen-Adria-Universitaet Klagenfurt-Wien-Graz",EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Osman-Elasha,Balgis,Lead Author,F,Cote d'Ivoire,Sudan,African Development Bank (AfDB),EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Rahimi,Mohammad,Lead Author,M,Iran,Iran,Professor,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Rounsevell,Mark,Lead Author,M,UK,UK,University of Edinburgh,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Spence,Adrian,Lead Author,M,Jamaica,Jamaica,International Centre for Environmental and Nuclear Sciences,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Valentini,Riccardo,Lead Author,M,Italy,Italy,CMCC - Fondazione Centro euro-Mediterraneo sui Cambiamenti Climatici and Univeristy of Tuscia,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Aldrian,Edvin,Review Editor,M,Indonesia,Indonesia,"Agency for Meteorology, Climatology and Geophysics (BMKG)",EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Mccarl,Bruce,Review Editor,M,USA,USA,Texas A&M University,EXACT
http://localhost:8080/entity/Q44,SRCCL,Chapter 1: Framing and Context,Sánz Sánchez,María José,Review Editor,F,Spain,Spain,Basque Centre For Climate Change (BC3) /Ikerbasque,EXACT
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Jia,Gensuo,Coordinating Lead Author,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences",FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Shevliakova,Elena,Coordinating Lead Author,F,USA,USA,"National Oceanic and Atmospheric Administration, Geophysical Fluid Dynamics Laboratory",FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Artaxo Netto,Paulo Eduardo,Lead Author,M,Brazil,Brazil,University of São Paulo - Institute of Physics,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,De Noblet-Ducoudré,Nathalie,Lead Author,F,France,France,Laboratoire des Sciences du Climat et de l'Environnement (LSCE),FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Houghton,Richard,Lead Author,M,USA,USA,Woods Hole Research Center,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,House,Joanna,Lead Author,F,UK,UK,University of Bristol,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Kitajima,Kaoru,Lead Author,F,Japan,Japan,"Graduate School of Agriculture, Kyoto University",FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Lennard,Christopher,Lead Author,M,South Africa,South Africa,University of Cape Town,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Popp,Alexander,Lead Author,M,Germany,Germany,Potsdam Institute for Climate Impact Research,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Sirin,Andrey,Lead Author,M,Russia,Russia,Institute of Forest Science Russian Academy of Sciences,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Sukumar,Raman,Lead Author,M,India,India,Indian Institute of Science,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Verchot,Louis,Lead Author,M,Colombia,USA,International Center for Tropical Agriculture (CIAT),FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Bernier,Pierre,Review Editor,M,Canada,Canada,Natural Resources Canada / Canadian Forest Service,FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Espinoza,Jhan Carlo,Review Editor,M,Peru,Peru,Instituto Geofísico del Perú (IGP),FUZZY(0.96)
http://localhost:8080/entity/Q45,SRCCL,Chapter 2: Land-Climate Interactions,Semenov,Sergey,Review Editor,M,Russia,Russia,Institute of Global Climate and Ecology,FUZZY(0.96)
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Mirzabaev,Alisher,Coordinating Lead Author,M,Germany,Uzbekistan,University of Bonn,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Wu,Jianguo,Coordinating Lead Author,M,China,China,Chinese Research Academy of Environmental Sciences,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Evans,Jason,Lead Author,M,Australia,Australia,University of New South Wales,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,García-Oliva,Felipe,Lead Author,M,Mexico,Mexico,Universidad Nacional Autónoma de México,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Hussein,Ismail Abdel Galil,Lead Author,M,Egypt,Egypt,"Ministry of Agriculture and Land Reclamation, Egypt",EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Iqbal,Muhammad Mohsin,Lead Author,M,Pakistan,Pakistan,Global Change Impact Studies Centre (GCISC),EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Kimutai,Joyce,Lead Author,F,Kenya,Kenya,Kenya Meteorological Department,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Knowles,Tony,Lead Author,M,South Africa,South Africa,Cirrus Group,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Meza,Francisco,Lead Author,M,Chile,Chile,Pontificia Universidad Catolica de Chile,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Nedjraoui,Dalila,Lead Author,F,Algeria,Algeria,University of Science and Technology Houari Boumediene,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Tena,Fasil,Lead Author,M,Ethiopia,Ethiopia,Ethiopia Pilot Program for Country Partnership,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Türkeş,Murat,Lead Author,M,Türkiye,Türkiye,Boğaziçi University - Center for Climate Change and Policy Studies,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Vázquez Montenegro,Ranses José,Lead Author,M,Cuba,Cuba,Instituto de Meteorología,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Weltz,Mark,Lead Author,M,USA,USA,USDA- ARS Great Basin Rangelands Research Unit,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Akhtar-Schuster,Mariam,Review Editor,F,Germany,Germany,"German Aerospace Center, Project Management Agency (DLR-PT)",EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Driouech,Fatima,Review Editor,F,Morocco,Morocco,University Mohammed VI Polytechnic,EXACT
http://localhost:8080/entity/Q48,SRCCL,Chapter 3: Desertification,Sankaran,Mahesh,Review Editor,M,India,India,National Centre for Biological Sciences (NCBS),EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Barbosa,Humberto,Coordinating Lead Author,M,Brazil,Brazil,Federal University of Alagoas (UFAL),EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Olsson,Lennart,Coordinating Lead Author,M,Sweden,Sweden,Lund University,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Bhadwal,Suruchi,Lead Author,F,India,India,The Energy and Resources Institute,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Cowie,Annette,Lead Author,F,Australia,Australia,NSW Department of Primary Industries and Regional Development,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Delusca,Kenel,Lead Author,M,Canada,Haiti,"INSTITUTE OF SCIENCES =, TECHNOLOGY AND ADVANCED STUDIES OF HAITI",EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Flores-Renteria,Dulce,Lead Author,F,Mexico,Mexico,SECIHTI-CINVESTAV,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Hermans,Kathleen,Lead Author,F,Germany,Germany,Helmholtz Centre for Environmental Research GmbH (UFZ),EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Jobbagy,Esteban,Lead Author,M,Argentina,Argentina,CONICET & Universidad Nacional de San Luis,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Kurz,Werner A.,Lead Author,M,Canada,Canada,"Canadian Forest Service, Natural Resources Canada",EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Li,Diqiang,Lead Author,M,China,China,Professor,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Sonwa,Denis Jea,Lead Author,M,Democratic Republic of the Congo,Cameroon,"WRI (world resources institute), DRC Office",EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Stringer,Lindsay,Lead Author,F,UK,UK,University of York,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Moreno,Jose Manuel,Review Editor,M,Spain,Spain,UNIVERSITY OF CASTILLA-LA MANCHA,EXACT
http://localhost:8080/entity/Q50,SRCCL,Chapter 4: Land Degradation,Vera,Carolina,Review Editor,F,Argentina,Argentina,CIMA/Universidad de Buenos Aires-CONICET,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Mbow,Cheikh,Coordinating Lead Author,M,USA,Senegal,START International,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Rosenzweig,Cynthia,Coordinating Lead Author,F,USA,USA,NASA GISS,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Barioni,Luis Gustavo,Lead Author,M,Brazil,Brazil,Embrapa Agricultural Informatics,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Benton,Tim,Lead Author,M,UK,UK,University of Leeds,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Herrero,Mario,Lead Author,M,Australia,Costa Rica,Commonwealth Scientific and Industrial Research Organisation,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Krishnapillai,Murukesan V.,Lead Author,M,"Micronesia, Federated States of",India,"Cooperative Research & Extension, College of Micronesia-FSM",EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Liwenga,Emma,Lead Author,F,Tanzania,Tanzania,VICE PRESIDENT'S OFFICE,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Pradhan,Prajal,Lead Author,M,Netherlands,Nepal,University of Groningen,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Rivera-Ferre,Marta G.,Lead Author,F,Spain,Spain,Spanish National Research Council (CSIC),EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Sapkota,Tek,Lead Author,M,Mexico,Nepal,International Maize and Wheat Improvement Center (CIMMYT),EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Tubiello,Francesco,Lead Author,M,Italy,USA,"UN Food and Agricultural Organization (FAO), Natural Resources Department",EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Xu,Yinlong,Lead Author,M,China,China,"Institute of Environment and Sustainable Development in Agriculture, Chinese Academy of Agricultural Sciences",EXACT
